id,popularity,budget,revenue,original_title,director,runtime,genres,vote_count,vote_average,release_year
1734,2.449323,98000000,433013274,the mummy returns,stephen sommers,130,action|adventure|drama|fantasy|horror,1372,5.8,2001
10865,2.217239,120000000,186053725,atlantis: the lost empire,gary trousdale|kirk wise,95,animation|family|adventure|science fiction,689,6.5,2001
1995,2.179727,115000000,274703340,lara croft: tomb raider,simon west,100,adventure|fantasy|action|thriller,1510,5.6,2001
453,2.169826,60000000,313542341,a beautiful mind,ron howard,135,drama|romance,1786,7.5,2001
2770,2.116602,30000000,287553595,american pie 2,j.b. rogers,108,comedy|romance,777,5.9,2001
9880,2.061559,37000000,165335153,the princess diaries,garry marshall,115,comedy|family|romance,534,6.3,2001
824,1.925281,52500000,179213434,moulin rouge!,baz luhrmann,127,romance|drama|music,714,7.2,2001
869,1.862114,100000000,362211740,planet of the apes,tim burton,119,thriller|science fiction|action|adventure,702,5.5,2001
9428,1.857978,21000000,71441250,the royal tenenbaums,wes anderson,110,comedy|drama,679,7.3,2001
4133,1.846848,53000000,83282296,blow,ted demme,124,crime|drama,788,7.3,2001
853,1.839325,70000000,96976270,enemy at the gates,jean-jacques annaud,131,war,583,7.1,2001
855,1.735123,92000000,172989651,black hawk down,ridley scott,144,action|history|war,1201,7.1,2001
8835,1.69775299999999,18000000,141774679,legally blonde,robert luketic,96,comedy,480,6.1,2001
9476,1.692141,65000000,117487473,a knight's tale,brian helgeland,132,adventure|drama|romance|action,521,6.5,2001
9398,1.581446,28000000,60780981,zoolander,ben stiller,89,comedy,791,6.1,2001
11397,1.456526,16000000,66468332,not another teen movie,joel gallen,89,comedy,223,5.3,2001
4248,1.450364,45000000,141220678,scary movie 2,keenen ivory wayans,83,comedy,474,5.5,2001
5175,1.447916,90000000,347325802,rush hour 2,brett ratner,90,action|comedy|crime|thriller,622,6.5,2001
2034,1.446063,45000000,104876233,training day,antoine fuqua,122,action|crime|drama|thriller,1029,7.2,2001
1933,1.406682,17000000,209947037,the others,alejandro amenã¡bar,101,horror|drama|mystery|thriller,872,7.1,2001
12589,1.213215,25000000,80936232,jimmy neutron: boy genius,john a. davis,83,adventure|fantasy|animation|action|comedy,139,5.5,2001
2294,1.20913,22000000,33788161,jay and silent bob strike back,kevin smith,104,comedy,244,6.3,2001
9778,1.195555,28000000,77516304,serendipity,peter chelsom,90,comedy|romance,310,6.6,2001
10992,1.134012,60000000,93375151,cats & dogs,lawrence guterman,87,comedy|family,182,5.0,2001
1903,1.131878,68000000,203388341,vanilla sky,cameron crowe,136,drama|mystery|romance|science fiction|thriller,628,6.3,2001
13931,1.125434,1800000,610986,mike's new car,pete docter|roger gould,4,animation|family,82,6.8,2001
2140,1.065364,25000000,64437847,kiss of the dragon,chris nahon,98,action|crime|thriller,152,6.3,2001
1535,1.063015,92000000,143049560,spy game,tony scott,126,action|crime|thriller,342,6.5,2001
9705,1.062734,102000000,147080413,swordfish,dominic sena,99,action|crime|thriller,606,6.0,2001
9889,1.061903,40000000,141069860,shallow hal,bobby farrelly|peter farrelly,114,comedy|romance,394,5.5,2001
15167,1.046249,1800000,610986,barbie in the nutcracker,owen hurley,76,animation|family,73,6.5,2001
18269,0.993311,1800000,610986,lady and the tramp ii: scamp's adventure,darrell rooney|jeannine roussel,69,animation,126,5.8,2001
9989,0.976997,30000000,17833000,antitrust,peter howitt,108,action|crime|drama,82,5.6,2001
2114,0.974222,137000000,85131830,final fantasy: the spirits within,hironobu sakaguchi|motonori sakakibara,106,adventure|action|animation|fantasy|science fiction,257,5.6,2001
9081,0.952027,1800000,3176880,waking life,richard linklater,99,animation|drama,126,7.2,2001
2057,0.945429,42000000,35402320,original sin,michael cristofer,118,drama|thriller|mystery|romance,115,5.8,2001
10808,0.913069,70000000,176104344,dr. dolittle 2,steve carr,87,comedy|family|romance|fantasy,233,4.9,2001
8007,0.90472,40000000,91753202,behind enemy lines,john moore,106,action|drama|thriller|war,270,5.9,2001
8922,0.899763999999999,10000000,59217789,jeepers creepers,victor salva,90,horror|thriller,384,6.0,2001
11232,0.883228,48000000,76019048,kate & leopold,james mangold,118,comedy|fantasy|romance|science fiction,248,5.8,2001
11467,0.878720999999999,64400000,138191428,america's sweethearts,joe roth,102,comedy|romance,153,5.4,2001
768,0.875298999999999,35000000,74558115,from hell,albert hughes|allen hughes,122,horror|mystery|thriller,399,6.4,2001
2100,0.865406999999999,72000000,27642707,the last castle,rod lurie,131,action|drama|thriller,154,7.1,2001
2043,0.844235,60000000,105178561,along came a spider,lee tamahori,104,crime|mystery|thriller|action,215,5.8,2001
39939,0.813396,3000000,18492362,super troopers,jay chandrasekhar,100,comedy|crime|mystery,224,6.7,2001
2018,0.798104,35000000,94728529,the wedding planner,adam shankman,103,comedy,245,5.4,2001
9896,0.787835,48000000,85498534,rat race,jerry zucker,112,adventure|comedy,261,5.9,2001
5279,0.781747,19800000,87754044,gosford park,robert altman,137,drama|mystery|thriller,107,6.6,2001
11470,0.774598,11000000,16000000,jason x,james isaac,91,horror|science fiction,138,4.3,2001
6073,0.746989,57000000,147845033,the mexican,gore verbinski,123,action|comedy|crime|romance,258,5.7,2001
10866,0.742951,23000000,36642838,joy ride,john dahl,97,mystery|thriller|drama,166,6.2,2001
10950,0.731548,22000000,40270895,i am sam,jessie nelson,132,drama,292,7.2,2001
467,0.718104,1800000,7819851,the hole,nick hamm,102,crime|drama|horror|thriller,92,6.2,2001
10596,0.711201,17000000,894844,replicant,ringo lam,100,action|adventure|science fiction|thriller,48,4.8,2001
10829,0.705609,6000000,610986,tremors 3: back to perfection,brent maddock,104,action|comedy|horror|science fiction|thriller,67,5.2,2001
2144,0.698060999999999,1800000,610986,one night at mccool's,harald zwart,93,action|comedy|crime,37,5.5,2001
12508,0.693522,57000000,16991902,rock star,stephen herek,105,music|drama|comedy,100,5.9,2001
22643,0.682227,1800000,610986,mickey's house of villains,jamie mitchell,70,animation|family,25,6.4,2001
167,0.676114,48000000,50315140,k-pax,iain softley,120,drama|science fiction,330,7.0,2001
12658,0.6649,23000000,38689940,someone like you...,tony goldwyn,97,comedy|romance,73,6.0,2001
17203,0.65309,1800000,637769,blow dry,paddy breathnach,91,comedy|drama,16,5.4,2001
12103,0.65104,50000000,100020092,don't say a word,gary fleder,113,thriller,106,6.1,2001
9378,0.648659,42000000,68467960,thir13en ghosts,steve beck,91,horror|thriller,221,5.2,2001
9290,0.635377,21150000,39438674,crocodile dundee in los angeles,simon wincer,92,adventure|comedy,75,4.8,2001
12149,0.625438,11000000,13110448,frailty,bill paxton,100,drama|thriller|crime,136,6.8,2001
21448,0.624372,1800000,610986,mickey's magical christmas: snowed in at the house of mouse,tony craig|rick schneider-calabash|roberts gannaway,65,animation|family|comedy,28,6.4,2001
5852,0.612923,53000000,29700000,angel eyes,luis mandoki,102,drama|romance|thriller,51,5.6,2001
11457,0.605248,18000000,610986,life as a house,irwin winkler,125,drama,60,7.0,2001
6440,0.605017,38000000,24690441,the shipping news,lasse hallstrã¶m,111,drama|romance,48,6.3,2001
11313,0.589432,31000000,24185781,hearts in atlantis,scott hicks,101,drama|mystery,60,6.3,2001
1548,0.580121,7000000,610986,ghost world,terry zwigoff,111,comedy|drama,204,6.9,2001
2176,0.578314999999999,30000000,23619609,the glass house,daniel sackheim,106,drama|thriller,108,5.3,2001
2749,0.572909,60000000,56359980,15 minutes,john herzfeld,120,action|crime|thriller,84,5.7,2001
11065,0.56968,1800000,16017403,o,tim blake nelson,95,drama|romance|thriller,37,5.8,2001
20857,0.565877,32000000,40222729,hardball,brian robbins,106,comedy|romance,62,6.4,2001
9397,0.561179,80000000,98376292,evolution,ivan reitman,101,action|comedy|science fiction,362,5.4,2001
10050,0.560135,10000000,610986,get over it,tommy o'haver,87,comedy|romance,39,5.6,2001
10833,0.555793,35000000,57756408,heartbreakers,david mirkin,123,crime|comedy|romance,144,5.6,2001
8489,0.554186,107000000,87713825,ali,michael mann,157,drama,253,6.7,2001
331214,0.537593,1800000,125000000,band of brothers,phil alden robinson|richard loncraine|mikael salomon|david nutter|tom hanks|david leland|david frankel|tony to,705,action|drama|war,313,8.0,2001
10972,0.530702999999999,1500000,373967,session 9,brad anderson,100,horror|mystery,94,6.0,2001
11371,0.526992,68000000,71069884,the score,frank oz,124,action|crime|thriller,217,6.6,2001
1365,0.522846,4000000,44909486,monster's ball,marc forster,111,drama|romance,107,6.4,2001
10956,0.521071,17700000,30987695,joe dirt,dennie gordon,91,mystery|adventure|comedy|romance|drama,122,5.5,2001
25587,0.51549,1800000,610986,the land before time viii: the big freeze,charles grosvenor,75,adventure|animation|family,15,6.1,2001
10877,0.510452,50000000,79958599,exit wounds,andrzej bartkowiak,101,action|crime|thriller,52,5.0,2001
2575,0.509877999999999,21000000,28008462,the tailor of panama,john boorman,109,drama|thriller,45,5.7,2001
1921,0.499611,40000000,65754228,sweet november,pat o'connor,119,drama|romance,157,6.5,2001
8386,0.499301,12000000,31155435,how high,jesse dylan,93,comedy,126,6.5,2001
16300,0.493547999999999,49000000,71186502,down to earth,chris weitz|paul weitz,87,fantasy|comedy|science fiction|romance,51,4.7,2001
10646,0.493288,11000000,23430766,tomcats,gregory poirier,95,comedy|romance,37,4.8,2001
6007,0.478397,1800000,610986,elling,petter nã¦ss,89,comedy|drama,27,6.6,2001
11086,0.472538,72000000,37317558,the majestic,frank darabont,152,drama|romance,82,6.5,2001
12138,0.471789,62000000,18720175,3000 miles to graceland,demian lichtenstein,125,action|adventure|comedy|thriller|crime,85,5.4,2001
15024,0.467592,1800000,610986,the mists of avalon,uli edel,183,drama|fantasy,23,6.0,2001
23949,0.467091,100000,490475,tape,richard linklater,86,drama,28,6.6,2001
28635,0.455335,1500000,610986,wishmaster 3: beyond the gates of hell,chris angel,89,horror,15,4.1,2001
14034,0.455072,45000000,38400000,what's the worst that could happen?,sam weisman,94,action|comedy,31,5.1,2001
14752,0.453846,2079000,4099000,dil chahta hai,farhan akhtar,183,drama|romance,32,7.3,2001
10016,0.451722,28000000,14010832,ghosts of mars,john carpenter,98,action|horror|science fiction,135,4.6,2001
10878,0.447612,22000000,19351569,saving silverman,dennis dugan,90,comedy|romance|crime,75,5.2,2001
2779,0.446532,1800000,610986,the curse of the jade scorpion,woody allen,103,comedy|crime|mystery|romance|thriller,77,6.1,2001
11091,0.443923,48000000,35743308,riding in cars with boys,penny marshall,132,comedy|drama|romance,54,6.4,2001
10706,0.4396,10000000,610986,mimic 2,jean de segonzac,82,horror|science fiction|thriller,19,4.5,2001
12610,0.439101,75000000,13596911,osmosis jones,bobby farrelly|peter farrelly,95,adventure|animation|action|comedy|family,128,5.6,2001
10778,0.438395,20000000,610986,the man who wasn't there,joel coen,116,crime|drama,153,7.1,2001
10796,0.427875,49000000,72689126,the one,james wong,87,action|science fiction|thriller,259,5.5,2001
9104,0.427146,15000000,610986,buffalo soldiers,gregor jordan,98,drama|comedy|war|crime|thriller,45,6.6,2001
24940,0.421293,14000000,10424470,head over heels,mark waters,86,comedy|romance,43,5.3,2001
10491,0.414765,1800000,15705007,enigma,michael apted,119,mystery|drama|thriller|romance|war,41,5.9,2001
9799,0.414311,38000000,207283925,the fast and the furious,rob cohen,106,action|crime|thriller,2505,6.4,2001
441,0.40848,6000000,705308,human nature,michel gondry,96,drama|comedy,30,5.7,2001
9816,0.405522,13000000,91038276,save the last dance,thomas carter,112,drama|family|romance|music,194,6.4,2001
19076,0.403778,30000000,1198113,the affair of the necklace,charles shyer,118,drama|history,12,5.3,2001
9517,0.400459,1800000,480811,bully,larry clark,113,crime|drama,52,6.3,2001
59940,0.390268,1800000,610986,zebra lounge,kari skogland,93,thriller,10,4.0,2001
1999,0.390152,1700000,610986,in the bedroom,todd field,130,drama|thriller,33,5.6,2001
10054,0.386262,35000000,147934180,spy kids,robert rodriguez,88,action|comedy|family|adventure,467,5.5,2001
5955,0.38279,35000000,29400000,the pledge,sean penn,123,crime|drama|mystery|thriller,84,6.1,2001
13403,0.382563,1800000,610986,hedwig and the angry inch,john cameron mitchell,95,comedy|music,43,7.2,2001
9991,0.381873,1800000,610986,mean machine,barry skolnick,99,comedy|drama,80,6.1,2001
3172,0.381751,75000000,67631903,bandits,barry levinson,123,action|comedy|crime|romance,173,6.1,2001
11090,0.380227,22000000,84772742,the animal,luke greenfield,84,action|comedy,145,4.5,2001
7501,0.379856,15000000,12000000,knockaround guys,brian koppelman|david levien,92,crime|thriller,46,5.7,2001
14543,0.363073,1800000,610986,the matrix revisited,josh oreck,123,documentary,44,6.5,2001
56715,0.356425,35000000,16176732,just visiting,jean-marie poirã©,88,comedy|fantasy|science fiction,95,4.7,2001
10691,0.541416,13000000,16929123,crazy/beautiful,john stockwell,99,drama|romance,57,6.6,2001
16229,0.352726,1800000,610986,prozac nation,erik skjoldbjã¦rg,95,drama,36,6.0,2001
28171,0.350862,1800000,610986,safar e ghandehar,mojtaba mirtahasebi|kaveh moinfar|mohsen makhmalbaf,85,drama|foreign,11,4.5,2001
10477,0.20867,94000000,54744738,driven,renny harlin,116,action,90,4.8,2001
14369,0.348262,24000000,14782676,out cold,brendan malloy|emmett malloy,89,comedy,28,6.1,2001
11845,0.362592,1800000,610986,intimacy,patrice chã©reau,119,romance|drama,15,6.5,2001
27601,0.333096,500000,610986,citizen toxie: the toxic avenger iv,lloyd kaufman,109,comedy|horror,11,6.3,2001
5764,0.318067,1800000,610986,princess of thieves,peter hewitt,88,action|family|adventure|romance|tv movie,27,5.7,2001
13496,0.328665,35000000,13678913,american outlaws,les mayfield,94,action|western,26,5.8,2001
9740,0.324227,87000000,351692268,hannibal,ridley scott,131,crime|drama|thriller|horror,772,6.3,2001
11456,0.323191,75000000,54249294,domestic disturbance,harold becker,89,mystery|thriller|crime,50,5.4,2001
14782,0.321852,1800000,610986,the unsaid,tom mcloughlin,111,thriller,14,6.5,2001
2084,0.318495,13000000,610986,birthday girl,jez butterworth,93,comedy|crime|thriller,51,6.1,2001
19405,0.501163,10000000,44460850,recess: school's out,chuck sheetz,83,animation|comedy|family,42,6.5,2001
26290,0.300784,1800000,610986,me without you,sandra goldbacher,107,drama,10,7.0,2001
4965,0.300216,40000000,8694320,impostor,gary fleder,102,action|science fiction|thriller,54,5.9,2001
32577,0.298712,1800000,610986,the parole officer,john duigan,93,action|comedy|foreign,18,5.6,2001
20755,0.293357,1800000,610986,air bud 3: world pup,bill bannerman,83,comedy|drama|family,18,4.7,2001
9523,0.293121,1800000,610986,lantana,ray lawrence,121,crime|drama|mystery|thriller,19,6.2,2001
21597,0.286107,1500000,610986,elvira's haunted hills,sam irvin,90,comedy|horror,10,5.6,2001
13503,0.283553,1800000,610986,texas rangers,steve miner,110,action|adventure|drama|western,10,5.6,2001
51532,0.282381,1800000,610986,prince charming,allan arkush,91,adventure|fantasy|comedy|science fiction|romance,10,5.4,2001
12660,0.278317,1800000,741394,charlotte gray,gillian armstrong,121,drama|history|romance|war,14,5.4,2001
24478,0.457617,1800000,610986,beethoven's 4th,david m. evans,93,comedy|family,27,4.4,2001
26602,0.299969,34000000,19693891,summer catch,mike tollin,108,drama|comedy|romance,35,4.8,2001
2171,0.274314,5000000,295206,wet hot american summer,david wain,97,comedy,163,6.5,2001
10984,0.274027,10000000,16300000,valentine,jamie blanks,96,horror|thriller,51,4.9,2001
31002,0.27279,7000000,610986,ticker,albert pyun,92,action|adventure|crime|thriller,13,3.6,2001
11088,0.272619,35000000,28500000,heist,david mamet,107,action|crime|drama|thriller,62,6.5,2001
6935,0.272562,15000000,1297401,yamakasi - les samouraã¯s des temps modernes,ariel zeitoun|julien seri,90,action|crime|drama,82,5.9,2001
38975,0.271443,1800000,610986,jack and the beanstalk: the real story,brian henson,174,adventure|drama|fantasy,11,6.0,2001
4012,0.353327,1500000,416925,the believer,henry bean,98,drama,78,6.8,2001
34549,0.269944,12000000,17292381,max keeble's big move,tim hill,86,comedy|family|fantasy|science fiction,18,5.3,2001
23685,0.263042,75000000,5409517,monkeybone,henry selick,93,adventure|fantasy|animation|action|comedy,37,4.0,2001
39180,0.258176,1800000,610986,see spot run,john whitesell,94,action|comedy|family,26,4.8,2001
16550,0.257859,1800000,610986,storytelling,todd solondz,87,comedy|drama,22,5.8,2001
50035,0.251798,250000,4186931,lovely & amazing,nicole holofcener,91,comedy|drama|romance,10,6.3,2001
20536,0.25108,1800000,610986,61*,billy crystal,129,drama|history,24,5.8,2001
18976,0.249357,1800000,610986,attila,dick lowry,177,war|action|adventure|drama|history,41,6.2,2001
10615,0.241272,1800000,610986,pootie tang,louis c.k.,81,action|comedy,19,5.8,2001
57047,0.20342,1800000,610986,the fourth angel,john irvin,96,action|thriller|adventure,13,6.5,2001
17708,0.239869,11000000,23978402,corky romano,rob pritts,86,action|comedy|crime,20,4.4,2001
12312,0.227672,38000000,24516772,joe somebody,john pasquin,99,comedy,14,5.5,2001
1783,0.507235,14000000,610986,to end all wars,david l. cunningham,108,action|comedy|drama|history,13,6.3,2001
32593,0.224439,1800000,610986,snow white,caroline thompson,93,tv movie|fantasy|family|adventure,25,5.6,2001
11889,0.223151,5500000,16153953,iris,richard eyre,91,drama|romance,21,5.7,2001
31010,0.221355,1800000,9266,uprising,jon avnet,177,tv movie|drama|history|war,10,6.0,2001
11469,0.906593,50000000,33422806,black knight,gil junger,95,adventure|comedy|fantasy,153,5.4,2001
9648,0.216654,1800000,610986,the man who sued god,mark joffe,97,comedy,11,5.7,2001
26976,0.213105,1800000,610986,wit,mike nichols,99,drama|tv movie,14,5.8,2001
15601,0.210756,1800000,610986,scooby-doo and the cyber chase,jim stenstrum,75,animation|family,29,6.7,2001
331,0.167033,93000000,368780809,jurassic park iii,joe johnston,92,adventure|action|thriller|science fiction,1366,5.6,2001
15192,0.209655,1800000,610986,the grey zone,tim blake nelson,108,drama|war,16,5.6,2001
19366,0.209579,22000000,610986,josie and the pussycats,harry elfont|deborah kaplan,98,comedy|music,39,5.2,2001
1722,0.20688,57000000,62112895,captain corelli's mandolin,john madden,131,drama|history|romance,67,5.6,2001
28308,0.205873,1800000,610986,the body,jonas mccord,109,drama|mystery|romance|thriller,17,4.5,2001
37632,0.205204,1800000,610986,the order,sheldon lettich,89,adventure|drama|action|comedy|thriller,30,3.8,2001
26014,0.203888,1800000,610986,good advice,steve rash,93,comedy|romance,13,5.7,2001
2141,0.151506,1800000,610986,james dean,mark rydell,90,drama,22,6.7,2001
13166,0.202684,14000000,14343028,freddy got fingered,tom green,87,comedy,48,4.3,2001
20004,0.198443,1800000,610986,epoch,matt codd,96,science fiction,12,3.9,2001
26840,0.254157,1800000,610986,shrek in the swamp karaoke dance party,vicky jenson|andrew adamson,3,animation|comedy|music,12,5.4,2001
29742,0.017536,1800000,610986,zenon: the zequel,manny coto,100,adventure|comedy|family|science fiction|tv movie,15,4.7,2001
15647,0.195196,1000000,10013424,kissing jessica stein,charles herman-wurmfeld,97,comedy,22,5.9,2001
30416,0.194196,1800000,610986,stanley kubrick: a life in pictures,jan harlan,141,documentary,20,7.5,2001
71885,0.191718,1800000,610986,motocrossed,steve boyum,110,tv movie|family|comedy|drama,11,4.2,2001
40415,0.191697,1800000,610986,le vã©lo de ghislain lambert,philippe harel,119,comedy,10,7.1,2001
11370,0.191566,40000000,27053815,the musketeer,peter hyams,104,action|adventure|drama,32,5.1,2001
35080,0.189393,7000000,3646994,the cat's meow,peter bogdanovich,114,drama|mystery|thriller,19,5.7,2001
12484,0.210173,5000000,610986,the forsaken,j.s. cardone,90,action|adventure|horror|thriller,17,4.6,2001
35583,0.18527,1800000,610986,the lost battalion,russell mulcahy,92,history|drama|war,16,6.0,2001
18734,0.185009,700000,1667192,l.i.e. long island expressway,michael cuesta,97,drama,13,5.2,2001
20309,0.173806,25000000,12320393,say it isn't so,j.b. rogers,95,comedy|romance,21,5.1,2001
9683,0.169845,1800000,610986,bubble boy,blair hayes,84,adventure|comedy|drama|romance,73,4.6,2001
200813,0.114027,1800000,610986,the blue planet,alastair fothergill,400,documentary,22,6.9,2001
12900,0.168793,1800000,610986,conspiracy,frank pierson,96,drama|history|tv movie,31,6.3,2001
20794,0.164669,6000000,2025238,novocaine,david atkins,95,comedy|crime|thriller,12,5.9,2001
16723,0.26321,11000000,13276953,sugar & spice,francine mcdougall,81,crime|comedy,31,5.4,2001
36269,0.150233999999999,1800000,610986,winning london,craig shapiro,93,comedy|family,27,5.7,2001
43575,0.149414,1800000,610986,rudolph the red-nosed reindeer & the island of misfit toys,william r. kowalchuk jr.,74,animation|family,11,6.0,2001
11380,0.148963,10000000,7316658,bones,ernest r. dickerson,96,action|horror|thriller,17,4.0,2001
1282,0.138860999999999,1800000,610986,dogtown and z-boys,stacy peralta,91,documentary,28,6.7,2001
27834,0.133455,1800000,610986,cq,roman coppola,88,comedy|drama|science fiction,13,5.9,2001
26475,0.19853,1800000,610986,the anniversary party,alan cumming|jennifer jason leigh,115,comedy|drama,11,5.6,2001
57892,0.130018,1800000,610986,vizontele,yä±lmaz erdoäÿan,110,Comedy|Drama,12,7.2,2001
13408,0.12891,7000000,10229331,the wash,dj pooh,93,action|comedy,15,5.6,2001
19058,0.128169,15000000,163169,down,dick maas,111,action|horror|mystery|thriller,10,3.7,2001
15745,0.126065,5000000,5476060,made,jon favreau,94,action|comedy|thriller,19,5.8,2001
14033,0.116784,17000000,4299141,soul survivors,stephen carpenter,84,drama|horror|mystery|thriller,21,4.5,2001
10836,0.115221,4800000,610986,dagon,stuart gordon,95,fantasy|horror|thriller,23,6.1,2001
21997,0.115051,1800000,610986,in the time of the butterflies,mariano barroso,95,tv movie|thriller|drama|history|romance,10,6.1,2001
34205,0.114896,1800000,610986,halloweentown ii: kalabar's revenge,mary lambert,81,adventure|family|fantasy|tv movie,38,6.0,2001
25753,0.108157,2500000,610986,children of the corn: revelation,guy magar,82,horror|thriller,10,4.3,2001
35703,0.200262,1800000,610986,holiday in the sun,steve purcell,87,action|adventure|comedy|family,17,5.6,2001
35831,0.100277,1800000,610986,belphã©gor - le fantã´me du louvre,jean-paul salomã©,97,fantasy|science fiction,16,4.0,2001
17612,0.097715,1800000,610986,lost and delirious,lã©a pool,103,drama|romance,55,6.8,2001
16161,0.089976,16000000,29381649,baby boy,john singleton,130,drama|comedy|crime,29,7.4,2001
3003,0.080857,1800000,610986,the lost world,stuart orme,150,adventure|fantasy|science fiction,11,6.4,2001
15098,0.07442,1800000,610986,manic,jordan melamed,100,drama,10,6.6,2001
107548,0.047972,1800000,610986,chori chori chupke chupke,abbas alibhai burmawalla|mastan alibhai burmawalla,155,romance|drama|foreign,10,5.5,2001
46004,0.0619169999999999,1800000,610986,the luck of the irish,paul hoen,86,tv movie|comedy|family|adventure,14,5.3,2001
2029,0.047949,1800000,24272365,tanguy,ã‰tienne chatiliez,108,comedy,34,5.7,2001
18828,0.026783,24000000,31600000,double take,george gallo,88,adventure|drama|action|comedy|romance,13,5.8,2001
30140,0.011723,1800000,610986,rivers and tides,thomas riedelsheimer,90,documentary|foreign,12,7.1,2001
50573,0.007336,1800000,610986,little secrets,blair treu,96,drama|family,14,6.4,2001
57961,0.001349,165000,610986,slashers,maurice devereaux,99,comedy|horror|fantasy,11,5.5,2001
155,8.46666799999999,185000000,1001921825,the dark knight,christopher nolan,152,drama|action|crime|thriller,8432,8.1,2008
10681,5.678119,180000000,521311860,wallâ·e,andrew stanton,98,animation|family,4209,7.6,2008
1726,4.977955,140000000,585174222,iron man,jon favreau,126,action|science fiction|adventure,6220,7.3,2008
8681,3.647612,25000000,226830568,taken,pierre morel,93,action|thriller|crime,3075,7.2,2008
217,3.16167,185000000,786636033,indiana jones and the kingdom of the crystal skull,steven spielberg,122,adventure|action,1537,5.6,2008
8966,3.107665,37000000,392616625,twilight,catherine hardwicke,122,adventure|fantasy|drama|romance,2013,5.8,2008
10764,3.086676,200000000,586090727,quantum of solace,marc forster,106,adventure|action|thriller|crime,2149,6.0,2008
9502,3.036644,130000000,631744560,kung fu panda,mark osborne|john stevenson,90,animation|family,1938,6.8,2008
13523,2.90047,19000000,18755936,sex drive,sean anders,109,comedy|adventure|romance,167,5.9,2008
11631,2.543535,52000000,609841637,mamma mia!,phyllida lloyd,108,comedy|romance,805,6.2,2008
4922,2.537342,150000000,333932083,the curious case of benjamin button,david fincher,166,fantasy|drama|thriller|mystery|romance,1899,7.2,2008
1735,2.511394,145000000,401128639,the mummy: tomb of the dragon emperor,rob cohen,112,adventure|fantasy|action|thriller,826,5.1,2008
1724,2.349544,150000000,163712074,the incredible hulk,louis leterrier,114,science fiction|action|adventure,1868,6.1,2008
13223,2.245306,33000000,269958228,gran torino,clint eastwood,116,drama,1809,7.6,2008
10527,2.217084,150000000,603900354,madagascar: escape 2 africa,eric darnell|tom mcgrath,89,family|animation,1147,6.1,2008
11253,2.188028,85000000,160388063,hellboy ii: the golden army,guillermo del toro,120,adventure|fantasy|science fiction,927,6.4,2008
8247,2.017536,85000000,222231186,jumper,doug liman,88,adventure|fantasy|science fiction,1082,5.9,2008
88751,1.996757,45000000,101702060,journey to the center of the earth,eric brevig,93,action|science fiction|adventure|comedy|family,704,5.7,2008
8909,1.982998,75000000,258270008,wanted,timur bekmambetov,110,action|thriller|crime,1670,6.3,2008
13179,1.975355,48000000,610986,tinker bell,bradley raymond,78,animation|family|adventure|fantasy,186,6.7,2008
12405,1.929591,15000000,377910544,slumdog millionaire,danny boyle|loveleen tandan,120,drama|romance,1547,7.5,2008
13387,1.886872,30000000,108979549,transporter 3,olivier megaton,104,action|adventure|thriller|crime,719,5.9,2008
2253,1.845165,75000000,200276000,valkyrie,bryan singer,121,drama|thriller|history|war,725,6.6,2008
7840,1.841839,105000000,266000000,"10,000 bc",roland emmerich,109,adventure|action|drama|fantasy,586,5.2,2008
8960,1.800286,150000000,624029371,hancock,peter berg,92,fantasy|action,1764,6.0,2008
12162,1.742288,15000000,42000000,the hurt locker,kathryn bigelow,131,drama|thriller|war,1207,7.2,2008
9029,1.682909,35000000,170000000,what happens in vegas,tom vaughan,99,comedy|romance,573,5.8,2008
2454,1.628345,225000000,419651413,the chronicles of narnia: prince caspian,andrew adamson,150,adventure|family|fantasy,891,6.1,2008
7446,1.622426,92000000,188072649,tropic thunder,ben stiller,107,action|comedy,970,6.4,2008
13027,1.611632,80000000,178066569,eagle eye,d.j. caruso,118,mystery|thriller|action,645,6.2,2008
14574,1.61062,12500000,20416563,the boy in the striped pyjamas,mark herman,94,war|drama,746,7.6,2008
7555,1.605544,50000000,113244290,rambo,sylvester stallone,92,action|thriller,570,6.2,2008
10483,1.583079,45000000,73762516,death race,paul w.s. anderson,105,action|thriller|science fiction,743,5.9,2008
8328,1.561177,23000000,150816700,step up 2: the streets,jon m. chu,98,music|drama|romance,369,6.4,2008
10200,1.559851,80000000,233093859,the day the earth stood still,scott derrickson,103,drama|science fiction|thriller,585,5.1,2008
11127,1.537337,9000000,610986,starship troopers 3: marauder,edward neumeier,105,adventure|science fiction|action,75,4.3,2008
11321,1.531599,55000000,168167691,seven pounds,gabriele muccino,123,drama,1235,7.4,2008
7191,1.499784,25000000,170764026,cloverfield,matt reeves,85,action|thriller|science fiction,1373,6.4,2008
13053,1.480497,150000000,309979994,bolt,chris williams|byron howard,96,animation|family|adventure|comedy,1119,6.3,2008
9870,1.475988,30000000,105173115,forgetting sarah marshall,nicholas stoller,111,comedy|romance|drama,750,6.3,2008
6972,1.468543,130000000,49554002,australia,baz luhrmann,165,drama,411,6.3,2008
10201,1.462377,70000000,225990978,yes man,peyton reed,104,comedy|romance,1032,6.3,2008
14306,1.462242,60000000,244082376,marley & me,david frankel,115,comedy|family,820,6.8,2008
12113,1.446456,70000000,113280098,body of lies,ridley scott,128,action|drama|thriller,530,6.5,2008
